Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Market,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Delivery_Days
IN-2012-TA213857-41237,12/11/24,24/11/12,Same Day,TA-213857,Tom Ashbrook,Home Office,Ballarat,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-5407,Furniture,Chairs,"Novimex Steel Folding Chair, Black",143,2,0.1,12,14,High,0
ID-2012-LH1715592-41091,12/07/01,6/07/12,Standard Class,LH-1715592,Logan Haushalter,Consumer,Waitakere,Auckland,New Zealand,Oceania,Asia Pacific,TEC-CO-3706,Technology,Copiers,"Canon Personal Copier, Laser",171,2,0.4,-39,14,Medium,5
IN-2012-NC186257-41257,12/12/14,19/12/12,Second Class,NC-186257,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-3933,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",198,5,0.1,68,14,Medium,5
IN-2012-ML173957-41198,12/10/16,21/10/12,Standard Class,ML-173957,Marina Lichtenstein,Corporate,Coffs Harbour,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-5439,Furniture,Chairs,"Office Star Chairmat, Red",236,4,0.1,102,14,Medium,5
IN-2012-JJ157607-41194,12/10/12,14/10/12,Second Class,JJ-157607,Joel Jenkins,Home Office,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-AR-3543,Office Supplies,Art,"Boston Pencil Sharpener, Easy-Erase",72,4,0.4,4,14,High,2
ID-2012-LH171557-40968,12/02/29,4/03/12,Standard Class,LH-171557,Logan Haushalter,Consumer,Hobart,Tasmania,Australia,Oceania,Asia Pacific,TEC-PH-3801,Technology,Phones,"Cisco Signal Booster, Full Size",91,1,0.4,-45,13,High,4
IN-2012-PS187607-41038,12/05/09,14/05/12,Standard Class,PS-187607,Pamela Stobb,Consumer,Cairns,Queensland,Australia,Oceania,Asia Pacific,OFF-AP-3585,Office Supplies,Appliances,"Breville Toaster, White",134,3,0.4,22,13,Medium,5
ID-2012-RW195407-41055,12/05/26,30/05/12,Standard Class,RW-195407,Rick Wilson,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-AC-5874,Technology,Accessories,"SanDisk Memory Card, Programmable",205,2,0.1,-22,13,Medium,4
IN-2012-AO108107-41251,12/12/08,13/12/12,Standard Class,AO-108107,Anthony O'Donnell,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,TEC-AC-5863,Technology,Accessories,"SanDisk Flash Drive, USB",178,5,0.1,19,13,Medium,5
IN-2012-RE194057-41264,12/12/21,27/12/12,Standard Class,RE-194057,Ricardo Emerson,Consumer,Albany,Western Australia,Australia,Oceania,Asia Pacific,FUR-BO-4858,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",309,2,0.1,-20,13,Medium,6
ID-2012-TS2137092-41074,12/06/14,20/06/12,Standard Class,TS-2137092,Todd Sumrall,Corporate,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,OFF-BI-2901,Office Supplies,Binders,"Acco Binding Machine, Economy",183,6,0.4,-88,13,Medium,6
IN-2012-SC207707-41062,12/06/02,5/06/12,First Class,SC-207707,Stewart Carmichael,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-SU-4303,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",66,2,0.1,8,13,High,3
IN-2012-JM1558092-41042,12/05/13,17/05/12,Second Class,JM-1558092,Jill Matthias,Consumer,Whangarei,Northland,New Zealand,Oceania,Asia Pacific,FUR-FU-3029,Furniture,Furnishings,"Advantus Door Stop, Durable",84,2,0,31,13,Medium,4
ID-2012-NR185507-41068,12/06/08,13/06/12,Standard Class,NR-185507,Nick Radford,Consumer,Orange,New South Wales,Australia,Oceania,Asia Pacific,OFF-EN-5032,Office Supplies,Envelopes,"Kraft Interoffice Envelope, with clear poly window",136,3,0.1,37,12,Medium,5
ID-2012-TT214607-41194,12/10/12,17/10/12,Standard Class,TT-214607,Tonja Turnell,Home Office,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-ST-6058,Office Supplies,Storage,"Smead Shelving, Industrial",222,5,0.1,0,12,Medium,5
IN-2012-BW111107-40955,12/02/16,21/02/12,Standard Class,BW-111107,Bart Watters,Corporate,Mount Gambier,South Australia,Australia,Oceania,Asia Pacific,FUR-CH-5412,Furniture,Chairs,"Novimex Swivel Stool, Black",291,2,0.1,38,12,Medium,5
IN-2012-VG217907-41186,12/10/04,10/10/12,Standard Class,VG-217907,Vivek Gonzalez,Consumer,Gladstone,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-5346,Technology,Phones,"Nokia Office Telephone, Cordless",244,4,0.1,67,12,Medium,6
IN-2012-HA1492092-41052,12/05/23,26/05/12,Second Class,HA-1492092,Helen Andreada,Consumer,Palmerston North,Manawatu-Wanganui,New Zealand,Oceania,Asia Pacific,OFF-SU-4308,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",111,4,0,37,12,High,3
ID-2012-HM148607-41268,12/12/25,31/12/12,Standard Class,HM-148607,Harry Marie,Corporate,Albury,New South Wales,Australia,Oceania,Asia Pacific,OFF-AR-5932,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent",126,3,0.1,28,12,Low,6
ID-2012-KB1660092-41230,12/11/17,20/11/12,First Class,KB-1660092,Ken Brennan,Corporate,Papakura,Auckland,New Zealand,Oceania,Asia Pacific,OFF-AP-3877,Office Supplies,Appliances,"Cuisinart Toaster, Red",64,2,0.4,-32,12,High,3
IN-2012-BH117107-41083,12/06/23,28/06/12,Standard Class,BH-117107,Brosina Hoffman,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,FUR-FU-6260,Furniture,Furnishings,"Tenex Light Bulb, Erganomic",189,12,0.1,-8,12,Medium,5
IN-2012-ML182657-41114,12/07/24,29/07/12,Standard Class,ML-182657,Muhammed Lee,Consumer,Bundaberg,Queensland,Australia,Oceania,Asia Pacific,OFF-FA-6200,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",89,6,0.1,17,12,High,5
IN-2012-GZ145457-41174,12/09/22,27/09/12,Standard Class,GZ-145457,George Zrebassa,Corporate,Perth,Western Australia,Australia,Oceania,Asia Pacific,OFF-SU-4132,Office Supplies,Supplies,"Elite Shears, High Speed",126,3,0.1,14,12,Medium,5
IN-2012-DB136607-41207,12/10/25,27/10/12,Second Class,DB-136607,Duane Benoit,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-SU-6178,Office Supplies,Supplies,"Stiletto Shears, Serrated",161,4,0.1,59,12,Medium,2
IN-2012-JM1558092-40932,12/01/24,30/01/12,Standard Class,JM-1558092,Jill Matthias,Consumer,Wellington,Wellington,New Zealand,Oceania,Asia Pacific,OFF-AR-3549,Office Supplies,Art,"Boston Pens, Water Color",139,8,0,65,11,Medium,6
IN-2012-AO108107-41251,12/12/08,13/12/12,Standard Class,AO-108107,Anthony O'Donnell,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,FUR-BO-5798,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",270,2,0.1,0,11,Medium,5
ID-2012-TS2137092-41074,12/06/14,20/06/12,Standard Class,TS-2137092,Todd Sumrall,Corporate,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,OFF-BI-6384,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",117,4,0.4,-74,11,Medium,6
ID-2012-TZ214457-41150,12/08/29,2/09/12,Standard Class,TZ-214457,Tom Zandusky,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-ST-4094,Office Supplies,Storage,"Eldon Shelving, Blue",130,3,0.1,53,11,Medium,4
IN-2012-PF191207-41176,12/09/24,1/10/12,Standard Class,PF-191207,Peter Fuller,Consumer,Sydney,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-5411,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",150,1,0.1,25,11,Medium,7
IN-2012-BE113357-41011,12/04/12,18/04/12,Standard Class,BE-113357,Bill Eplett,Home Office,Adelaide,South Australia,Australia,Oceania,Asia Pacific,FUR-FU-3942,Furniture,Furnishings,"Deflect-O Frame, Durable",192,2,0.1,70,11,Medium,6
IN-2012-HR1483092-41166,12/09/14,18/09/12,Standard Class,HR-1483092,Harold Ryan,Corporate,Cambridge,Waikato,New Zealand,Oceania,Asia Pacific,OFF-ST-6283,Office Supplies,Storage,"Tenex Trays, Single Width",108,2,0,45,11,Medium,4
IN-2012-BE113357-41011,12/04/12,18/04/12,Standard Class,BE-113357,Bill Eplett,Home Office,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-PA-6622,Office Supplies,Paper,"Xerox Parchment Paper, Multicolor",171,13,0.1,53,11,Medium,6
IN-2012-AC104507-41166,12/09/14,19/09/12,Standard Class,AC-104507,Amy Cox,Consumer,Burnie,Tasmania,Australia,Oceania,Asia Pacific,OFF-ST-4296,Office Supplies,Storage,"Fellowes Trays, Wire Frame",254,5,0.1,8,11,High,5
IN-2012-ME1732092-41059,12/05/30,2/06/12,First Class,ME-1732092,Maria Etezadi,Home Office,Blenheim,Marlborough,New Zealand,Oceania,Asia Pacific,OFF-BI-3724,Office Supplies,Binders,"Cardinal Binding Machine, Clear",98,2,0,45,11,High,3
ID-2012-NB1858092-41241,12/11/28,4/12/12,Standard Class,NB-1858092,Nicole Brennan,Corporate,Nelson,Nelson,New Zealand,Oceania,Asia Pacific,FUR-FU-5736,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",248,8,0.4,32,10,Medium,6
IN-2012-CC126707-41203,12/10/21,27/10/12,Standard Class,CC-126707,Craig Carreira,Consumer,Lismore,New South Wales,Australia,Oceania,Asia Pacific,OFF-FA-6189,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",68,7,0.1,23,10,Low,6
IN-2012-JR156707-40975,12/03/07,11/03/12,Second Class,JR-156707,Jim Radford,Consumer,Ballarat,Victoria,Australia,Oceania,Asia Pacific,TEC-PH-3144,Technology,Phones,"Apple Signal Booster, Full Size",124,1,0.1,39,10,Medium,4
ID-2012-RB193307-41096,12/07/06,12/07/12,Standard Class,RB-193307,Randy Bradley,Consumer,Cairns,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-5124,Technology,Accessories,"Logitech Memory Card, USB",186,3,0.4,-59,10,Medium,6
ID-2012-AG109007-41178,12/09/26,29/09/12,First Class,AG-109007,Arthur Gainer,Consumer,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-SU-4991,Office Supplies,Supplies,"Kleencut Shears, Serrated",78,2,0.1,-3,10,Medium,3
ID-2012-SH203957-41138,12/08/17,18/08/12,First Class,SH-203957,Shahid Hopkins,Consumer,Geraldton,Western Australia,Australia,Oceania,Asia Pacific,OFF-EN-5037,Office Supplies,Envelopes,"Kraft Manila Envelope, Recycled",60,4,0.4,-9,10,Critical,1
IN-2012-HD147857-41165,12/09/13,13/09/12,Same Day,HD-147857,Harold Dahlen,Home Office,Hobart,Tasmania,Australia,Oceania,Asia Pacific,OFF-ST-5686,Office Supplies,Storage,"Rogers Box, Blue",43,3,0.4,-7,10,Critical,0
ID-2012-TN2104092-40919,12/01/11,15/01/12,Standard Class,TN-2104092,Tanja Norvell,Home Office,Dunedin,Otago,New Zealand,Oceania,Asia Pacific,OFF-EN-4441,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",114,4,0.4,-47,10,Medium,4
IN-2012-AP1091592-41165,12/09/13,16/09/12,Second Class,AP-1091592,Arthur Prichep,Consumer,Palmerston North,Manawatu-Wanganui,New Zealand,Oceania,Asia Pacific,OFF-FA-3021,Office Supplies,Fasteners,"Advantus Clamps, Bulk Pack",77,4,0,30,10,High,3
ID-2012-NR185507-41066,12/06/06,10/06/12,Standard Class,NR-185507,Nick Radford,Consumer,Torquay,Queensland,Australia,Oceania,Asia Pacific,OFF-ST-6250,Office Supplies,Storage,"Tenex Folders, Industrial",85,6,0.4,-27,10,High,4
IN-2012-EB139307-41060,12/05/31,3/06/12,First Class,EB-139307,Eric Barreto,Consumer,Townsville,Queensland,Australia,Oceania,Asia Pacific,OFF-ST-4094,Office Supplies,Storage,"Eldon Shelving, Blue",58,2,0.4,6,10,Critical,3
ID-2012-GH1441092-41020,12/04/21,25/04/12,Standard Class,GH-1441092,Gary Hansen,Home Office,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,FUR-CH-5433,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",69,2,0.4,-10,10,High,4
IN-2012-LE168107-41202,12/10/20,26/10/12,Standard Class,LE-168107,Laurel Elliston,Consumer,Gawler,South Australia,Australia,Oceania,Asia Pacific,OFF-PA-4478,Office Supplies,Paper,"Green Bar Note Cards, 8.5 x 11",160,6,0.1,60,10,Medium,6
IN-2012-NF185957-41271,12/12/28,28/12/12,Same Day,NF-185957,Nicole Fjeld,Home Office,Perth,Western Australia,Australia,Oceania,Asia Pacific,OFF-AR-5923,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",78,3,0.1,9,10,High,0
ID-2012-KL1664592-40911,12/01/03,9/01/12,Standard Class,KL-1664592,Ken Lonsdale,Consumer,Papakura,Auckland,New Zealand,Oceania,Asia Pacific,FUR-CH-4684,Furniture,Chairs,"Hon Rocking Chair, Set of Two",159,2,0.4,-95,10,Low,6
IN-2012-TS2134092-41219,12/11/06,8/11/12,First Class,TS-2134092,Toby Swindell,Consumer,Porirua,Wellington,New Zealand,Oceania,Asia Pacific,OFF-BI-3720,Office Supplies,Binders,"Cardinal Binder, Clear",53,4,0,26,10,Critical,2
IN-2012-SC206807-41145,12/08/24,30/08/12,Standard Class,SC-206807,Steve Carroll,Home Office,Newcastle,New South Wales,Australia,Oceania,Asia Pacific,OFF-SU-6181,Office Supplies,Supplies,"Stiletto Trimmer, High Speed",115,3,0.1,11,9,Medium,6
IN-2012-NH1861092-41187,12/10/05,10/10/12,Standard Class,NH-1861092,Nicole Hansen,Corporate,Wellington,Wellington,New Zealand,Oceania,Asia Pacific,TEC-AC-5100,Technology,Accessories,"Logitech Flash Drive, Erganomic",56,2,0,24,9,High,5
IN-2012-CC1237092-41149,12/08/28,2/09/12,Standard Class,CC-1237092,Christopher Conant,Consumer,Lower Hutt,Wellington,New Zealand,Oceania,Asia Pacific,TEC-PH-5832,Technology,Phones,"Samsung Office Telephone, with Caller ID",260,4,0,12,9,Medium,5
IN-2012-LC168857-40932,12/01/24,29/01/12,Standard Class,LC-168857,Lena Creighton,Consumer,Darwin,Northern Territory,Australia,Oceania,Asia Pacific,TEC-AC-5862,Technology,Accessories,"SanDisk Flash Drive, Programmable",110,3,0.1,8,9,Medium,5
IN-2012-JR156707-40975,12/03/07,11/03/12,Second Class,JR-156707,Jim Radford,Consumer,Ballarat,Victoria,Australia,Oceania,Asia Pacific,TEC-AC-5882,Technology,Accessories,"SanDisk Mouse, Programmable",143,4,0.1,-12,9,Medium,4
IN-2012-TH215507-41109,12/07/19,21/07/12,First Class,TH-215507,Tracy Hopkins,Home Office,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-FU-3934,Furniture,Furnishings,"Deflect-O Door Stop, Durable",36,1,0.1,12,9,Critical,2
IN-2012-AJ107957-41031,12/05/02,7/05/12,Standard Class,AJ-107957,Anthony Johnson,Corporate,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-ST-4283,Office Supplies,Storage,"Fellowes Shelving, Industrial",116,2,0,17,9,Medium,5
IN-2012-NC186257-41257,12/12/14,19/12/12,Second Class,NC-186257,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-5738,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",135,3,0.1,2,9,Medium,5
IN-2012-JH159857-40909,12/01/01,8/01/12,Standard Class,JH-159857,Joseph Holt,Consumer,Wagga Wagga,New South Wales,Australia,Oceania,Asia Pacific,OFF-SU-3002,Office Supplies,Supplies,"Acme Trimmer, High Speed",120,3,0.1,36,9,Medium,7
ID-2012-NR185507-41066,12/06/06,10/06/12,Standard Class,NR-185507,Nick Radford,Consumer,Torquay,Queensland,Australia,Oceania,Asia Pacific,TEC-AC-3396,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",69,2,0.4,3,9,High,4
IN-2012-DV130457-41137,12/08/16,22/08/12,Standard Class,DV-130457,Darrin Van Huff,Corporate,Perth,Western Australia,Australia,Oceania,Asia Pacific,OFF-BI-2902,Office Supplies,Binders,"Acco Binding Machine, Recycled",138,3,0.1,26,9,Medium,6
IN-2012-JR156707-40975,12/03/07,11/03/12,Second Class,JR-156707,Jim Radford,Consumer,Ballarat,Victoria,Australia,Oceania,Asia Pacific,TEC-MA-5541,Technology,Machines,"Panasonic Calculator, Wireless",316,7,0.1,13,9,Medium,4
ID-2012-EM138107-41143,12/08/22,28/08/12,Standard Class,EM-138107,Eleni McCrary,Corporate,Caloundra,Queensland,Australia,Oceania,Asia Pacific,FUR-CH-4631,Furniture,Chairs,"Hon Chairmat, Black",143,3,0.1,11,9,Medium,6
ID-2012-JD157907-41095,12/07/05,9/07/12,Standard Class,JD-157907,John Dryer,Consumer,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,FUR-BO-5798,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",180,2,0.4,-90,9,Medium,4
ID-2012-EH140057-40948,12/02/09,13/02/12,Standard Class,EH-140057,Erica Hernandez,Home Office,Caloundra,Queensland,Australia,Oceania,Asia Pacific,FUR-FU-3956,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",136,6,0.1,22,9,Medium,4
IN-2012-TS214307-41082,12/06/22,28/06/12,Standard Class,TS-214307,Tom Stivers,Corporate,Queanbeyan,New South Wales,Australia,Oceania,Asia Pacific,OFF-PA-4168,Office Supplies,Paper,"Enermax Message Books, Multicolor",64,3,0.1,27,9,Low,6
IN-2012-TT212657-41037,12/05/08,13/05/12,Standard Class,TT-212657,Tim Taslimi,Corporate,Bunbury,Western Australia,Australia,Oceania,Asia Pacific,OFF-SU-6176,Office Supplies,Supplies,"Stiletto Shears, Easy Grip",134,3,0.1,32,9,Medium,5
IN-2012-NC185357-41080,12/06/20,26/06/12,Standard Class,NC-185357,Nick Crebassa,Corporate,Sydney,New South Wales,Australia,Oceania,Asia Pacific,OFF-SU-6180,Office Supplies,Supplies,"Stiletto Trimmer, Easy Grip",159,4,0.1,63,9,Medium,6
ID-2012-SS202107-40976,12/03/08,12/03/12,Standard Class,SS-201407,Saphhira Shifley,Corporate,Katoomba,New South Wales,Australia,Oceania,Asia Pacific,FUR-FU-6258,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",102,6,0.1,-1,9,High,4
IN-2012-JL151307-40988,12/03/20,25/03/12,Standard Class,JL-151307,Jack Lebron,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,OFF-ST-4293,Office Supplies,Storage,"Fellowes Trays, Blue",103,2,0.1,38,9,High,5
ID-2012-PL189257-41253,12/12/10,15/12/12,Standard Class,PL-189257,Paul Lucas,Home Office,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,FUR-CH-4544,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",134,1,0.1,0,8,Medium,5
IN-2012-BH117107-41083,12/06/23,28/06/12,Standard Class,BH-117107,Brosina Hoffman,Consumer,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-SU-4135,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",116,3,0.1,27,8,Medium,5
IN-2012-KC162557-41047,12/05/18,22/05/12,Standard Class,KC-162557,Karen Carlisle,Corporate,Canberra,Australian Capital Territory,Australia,Oceania,Asia Pacific,FUR-CH-4629,Furniture,Chairs,"Hon Bag Chairs, Set of Two",85,3,0.4,-22,8,High,4
IN-2012-NC186257-41257,12/12/14,19/12/12,Second Class,NC-186257,Noah Childs,Corporate,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,OFF-SU-2989,Office Supplies,Supplies,"Acme Scissors, High Speed",160,7,0.1,37,8,Medium,5
IN-2012-HG148457-41193,12/10/11,17/10/12,Standard Class,HG-148457,Harry Greene,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,TEC-MA-5541,Technology,Machines,"Panasonic Calculator, Wireless",90,2,0.1,3,8,Low,6
IN-2012-JK152057-41065,12/06/05,9/06/12,Standard Class,JK-152057,Jamie Kunitz,Consumer,Darwin,Northern Territory,Australia,Oceania,Asia Pacific,OFF-FA-6186,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",50,3,0.1,13,8,High,4
IN-2012-CM118157-41160,12/09/08,12/09/12,Standard Class,CM-118157,Candace McMahon,Corporate,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-ST-4285,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",153,3,0.1,63,8,Medium,4
IN-2012-CK122057-41254,12/12/11,15/12/12,Standard Class,CK-122057,Chloris Kastensmidt,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,TEC-PH-3800,Technology,Phones,"Cisco Signal Booster, Cordless",278,2,0.1,24,8,Medium,4
IN-2012-NP1832592-41125,12/08/04,6/08/12,Second Class,NP-1832592,Naresj Patel,Consumer,Rotorua,Bay of Plenty,New Zealand,Oceania,Asia Pacific,TEC-AC-5220,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",90,2,0,25,8,Medium,2
ID-2012-CS121757-41027,12/04/28,2/05/12,Standard Class,CS-121757,Charles Sheldon,Corporate,Mount Isa,Queensland,Australia,Oceania,Asia Pacific,OFF-PA-5878,Office Supplies,Paper,"SanDisk Message Books, Premium",150,7,0.1,-16,8,Medium,4
IN-2012-VP217307-41166,12/09/14,17/09/12,Second Class,VP-217307,Victor Preis,Home Office,Brisbane,Queensland,Australia,Oceania,Asia Pacific,OFF-EN-5043,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",36,2,0.1,0,8,Critical,3
ID-2012-KL1664592-40911,12/01/03,9/01/12,Standard Class,KL-1664592,Ken Lonsdale,Consumer,Papakura,Auckland,New Zealand,Oceania,Asia Pacific,TEC-AC-3396,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",69,2,0.4,3,8,Low,6
IN-2012-RD195857-41237,12/11/24,26/11/12,Second Class,RD-195857,Rob Dowd,Consumer,Wollongong,New South Wales,Australia,Oceania,Asia Pacific,TEC-AC-5862,Technology,Accessories,"SanDisk Flash Drive, Programmable",73,2,0.1,5,8,High,2
IN-2012-TB215207-41083,12/06/23,28/06/12,Second Class,TB-215207,Tracy Blumstein,Consumer,Geelong,Victoria,Australia,Oceania,Asia Pacific,TEC-AC-5889,Technology,Accessories,"SanDisk Numeric Keypad, USB",95,2,0.1,20,8,Medium,5
IN-2012-DP131057-41215,12/11/02,4/11/12,Second Class,DP-131057,Dave Poirier,Corporate,Gold Coast,Queensland,Australia,Oceania,Asia Pacific,OFF-LA-3262,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",35,3,0.1,13,8,Critical,2
IN-2012-PO1885092-41267,12/12/24,27/12/12,Second Class,PO-1885092,Patrick O'Brill,Consumer,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,OFF-SU-4308,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",70,4,0.4,1,8,Medium,3
ID-2012-KL1664592-40911,12/01/03,9/01/12,Standard Class,KL-1664592,Ken Lonsdale,Consumer,Papakura,Auckland,New Zealand,Oceania,Asia Pacific,FUR-CH-5757,Furniture,Chairs,"SAFCO Chairmat, Black",68,2,0.4,-26,8,Low,6
IN-2012-MG176807-41107,12/07/17,22/07/12,Standard Class,MG-176807,Maureen Gastineau,Home Office,Perth,Western Australia,Australia,Oceania,Asia Pacific,OFF-ST-5709,Office Supplies,Storage,"Rogers Trays, Blue",111,2,0.1,19,8,High,5
IN-2012-CM118307-41097,12/07/07,12/07/12,Standard Class,CM-118307,Cari MacIntyre,Corporate,Kwinana,Western Australia,Australia,Oceania,Asia Pacific,OFF-AR-3531,Office Supplies,Art,"Boston Highlighters, Blue",50,3,0.1,20,8,High,5
IN-2012-MS173657-41040,12/05/11,16/05/12,Standard Class,MS-173657,Maribeth Schnelling,Consumer,Queanbeyan,New South Wales,Australia,Oceania,Asia Pacific,OFF-PA-4002,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",143,6,0.1,34,8,Medium,5
